Table Names,Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Order Date,Ship Date,Region,Product Name,Discount
Orders_West.csv,5960,CA-2017-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,FUR-CH-10003746,Furniture,Chairs,770.352,3,77.0352,12-03-17 0:00,15-03-17 0:00,West,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.2
Orders_West.csv,5957,CA-2017-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,OFF-ST-10002756,Office Supplies,Storage,676.55,5,6.7655,12-03-17 0:00,15-03-17 0:00,West,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",0
Orders_West.csv,5958,CA-2017-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,OFF-AP-10003842,Office Supplies,Appliances,154.9,5,40.274,12-03-17 0:00,15-03-17 0:00,West,Euro-Pro Shark Turbo Vacuum,0
Orders_West.csv,5959,CA-2017-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,OFF-EN-10004459,Office Supplies,Envelopes,30.56,4,14.9744,12-03-17 0:00,15-03-17 0:00,West,Security-Tint Envelopes,0
Orders_West.csv,5960,CA-2017-127138,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,FUR-CH-10003746,Furniture,Chairs,770.352,3,77.0352,12-03-17 0:00,15-03-17 0:00,West,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.2
Orders_West.csv,5871,CA-2017-128223,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,FUR-TA-10001771,Furniture,Tables,1293.488,7,80.843,14-06-17 0:00,14-06-17 0:00,West,"Bush Cubix Conference Tables, Fully Assembled",0.2
Orders_West.csv,2857,CA-2017-128594,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,FUR-CH-10001215,Furniture,Chairs,1603.136,4,100.196,26-08-17 0:00,29-08-17 0:00,West,Global Troy Executive Leather Low-Back Tilter,0.2
Orders_West.csv,4999,CA-2017-129238,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,TEC-PH-10004120,Technology,Phones,109.592,1,8.2194,31-01-17 0:00,04-02-17 0:00,West,AT&T 1080 Phone,0.2
Orders_West.csv,5000,CA-2017-129238,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,OFF-PA-10002764,Office Supplies,Paper,56.7,5,27.783,31-01-17 0:00,04-02-17 0:00,West,Easy-staple paper,0
Orders_West.csv,4999,CA-2017-129238,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,TEC-PH-10004120,Technology,Phones,109.592,1,8.2194,31-01-17 0:00,04-02-17 0:00,West,AT&T 1080 Phone,0.2
Orders_West.csv,5000,CA-2017-129238,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,OFF-PA-10002764,Office Supplies,Paper,56.7,5,27.783,31-01-17 0:00,04-02-17 0:00,West,Easy-staple paper,0
Orders_West.csv,9929,CA-2017-129630,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,FUR-FU-10000260,Furniture,Furnishings,24.27,3,8.7372,04-09-17 0:00,04-09-17 0:00,West,"6"" Cubicle Wall Clock, Black",0
Orders_West.csv,9930,CA-2017-129630,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,TEC-CO-10003763,Technology,Copiers,2799.96,5,944.9865,04-09-17 0:00,04-09-17 0:00,West,Canon PC1060 Personal Laser Copier,0.2
Orders_West.csv,9929,CA-2017-129630,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,FUR-FU-10000260,Furniture,Furnishings,24.27,3,8.7372,04-09-17 0:00,04-09-17 0:00,West,"6"" Cubicle Wall Clock, Black",0
Orders_West.csv,9930,CA-2017-129630,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,TEC-CO-10003763,Technology,Copiers,2799.96,5,944.9865,04-09-17 0:00,04-09-17 0:00,West,Canon PC1060 Personal Laser Copier,0.2
Orders_West.csv,7409,CA-2017-129728,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,FUR-FU-10003247,Furniture,Furnishings,167.84,8,11.7488,30-05-17 0:00,06-06-17 0:00,West,36X48 HARDFLOOR CHAIRMAT,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,4591,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-SU-10000952,Office Supplies,Supplies,17.76,2,4.9728,26-12-17 0:00,31-12-17 0:00,West,Fiskars Home & Office Scissors,0
Orders_West.csv,4592,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,TEC-PH-10002275,Technology,Phones,302.384,2,30.2384,26-12-17 0:00,31-12-17 0:00,West,Mitel 5320 IP Phone VoIP phone,0.2
Orders_West.csv,4593,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-CH-10003535,Furniture,Chairs,146.352,3,-5.4882,26-12-17 0:00,31-12-17 0:00,West,"Global Armless Task Chair, Royal Blue",0.2
Orders_West.csv,4594,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AP-10004052,Office Supplies,Appliances,7.9,2,2.054,26-12-17 0:00,31-12-17 0:00,West,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",0
Orders_West.csv,4595,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,FUR-TA-10003473,Furniture,Tables,902.712,3,33.8517,26-12-17 0:00,31-12-17 0:00,West,Bretford Rectangular Conference Table Tops,0.2
Orders_West.csv,4596,CA-2017-129868,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,OFF-AR-10001897,Office Supplies,Art,53.97,3,15.1116,26-12-17 0:00,31-12-17 0:00,West,Model L Table or Wall-Mount Pencil Sharpener,0
Orders_West.csv,3565,CA-2017-130029,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,OFF-PA-10000552,Office Supplies,Paper,12.96,2,6.2208,03-07-17 0:00,06-07-17 0:00,West,Xerox 200,0
Orders_West.csv,3566,CA-2017-130029,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,OFF-FA-10001135,Office Supplies,Fasteners,3.96,2,0.0792,03-07-17 0:00,06-07-17 0:00,West,"Brites Rubber Bands, 1 1/2 oz. Box",0
Orders_West.csv,3565,CA-2017-130029,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,OFF-PA-10000552,Office Supplies,Paper,12.96,2,6.2208,03-07-17 0:00,06-07-17 0:00,West,Xerox 200,0
Orders_West.csv,3566,CA-2017-130029,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,OFF-FA-10001135,Office Supplies,Fasteners,3.96,2,0.0792,03-07-17 0:00,06-07-17 0:00,West,"Brites Rubber Bands, 1 1/2 oz. Box",0
Orders_West.csv,218,CA-2017-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,OFF-ST-10001328,Office Supplies,Storage,93.06,6,26.0568,28-10-17 0:00,01-11-17 0:00,West,"Personal Filing Tote with Lid, Black/Gray",0
Orders_West.csv,219,CA-2017-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,TEC-PH-10002563,Technology,Phones,302.376,3,22.6782,28-10-17 0:00,01-11-17 0:00,West,Adtran 1202752G1,0.2
Orders_West.csv,218,CA-2017-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,OFF-ST-10001328,Office Supplies,Storage,93.06,6,26.0568,28-10-17 0:00,01-11-17 0:00,West,"Personal Filing Tote with Lid, Black/Gray",0
Orders_West.csv,219,CA-2017-130162,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,TEC-PH-10002563,Technology,Phones,302.376,3,22.6782,28-10-17 0:00,01-11-17 0:00,West,Adtran 1202752G1,0.2
Orders_West.csv,2118,CA-2017-130267,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,OFF-PA-10002222,Office Supplies,Paper,159.88,7,73.5448,19-09-17 0:00,23-09-17 0:00,West,"Xerox Color Copier Paper, 11"" x 17"", Ream",0
Orders_West.csv,904,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10002947,Office Supplies,Paper,20.04,3,9.6192,08-04-17 0:00,12-04-17 0:00,West,Xerox 1923,0
Orders_West.csv,905,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-ST-10002583,Office Supplies,Storage,64.96,2,2.5984,08-04-17 0:00,12-04-17 0:00,West,Fellowes Neat Ideas Storage Cubes,0
Orders_West.csv,906,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10000019,Office Supplies,Paper,12.96,2,6.2208,08-04-17 0:00,12-04-17 0:00,West,Xerox 1931,0
Orders_West.csv,904,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10002947,Office Supplies,Paper,20.04,3,9.6192,08-04-17 0:00,12-04-17 0:00,West,Xerox 1923,0
Orders_West.csv,905,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-ST-10002583,Office Supplies,Storage,64.96,2,2.5984,08-04-17 0:00,12-04-17 0:00,West,Fellowes Neat Ideas Storage Cubes,0
Orders_West.csv,906,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10000019,Office Supplies,Paper,12.96,2,6.2208,08-04-17 0:00,12-04-17 0:00,West,Xerox 1931,0
Orders_West.csv,904,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10002947,Office Supplies,Paper,20.04,3,9.6192,08-04-17 0:00,12-04-17 0:00,West,Xerox 1923,0
Orders_West.csv,905,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-ST-10002583,Office Supplies,Storage,64.96,2,2.5984,08-04-17 0:00,12-04-17 0:00,West,Fellowes Neat Ideas Storage Cubes,0
Orders_West.csv,906,CA-2017-130477,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,OFF-PA-10000019,Office Supplies,Paper,12.96,2,6.2208,08-04-17 0:00,12-04-17 0:00,West,Xerox 1931,0
Orders_West.csv,9610,CA-2017-130638,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,FUR-FU-10002116,Furniture,Furnishings,282.84,4,19.7988,16-05-17 0:00,19-05-17 0:00,West,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0
Orders_West.csv,9611,CA-2017-130638,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,OFF-LA-10002195,Office Supplies,Labels,27.72,9,13.3056,16-05-17 0:00,19-05-17 0:00,West,Avery 481,0
Orders_West.csv,9610,CA-2017-130638,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,FUR-FU-10002116,Furniture,Furnishings,282.84,4,19.7988,16-05-17 0:00,19-05-17 0:00,West,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0
Orders_West.csv,9611,CA-2017-130638,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,OFF-LA-10002195,Office Supplies,Labels,27.72,9,13.3056,16-05-17 0:00,19-05-17 0:00,West,Avery 481,0
Orders_West.csv,3529,CA-2017-130680,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024,TEC-PH-10004833,Technology,Phones,38.24,4,-9.56,24-06-17 0:00,29-06-17 0:00,West,Macally Suction Cup Mount,0.2
Orders_West.csv,2884,CA-2017-130799,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,FUR-FU-10001852,Furniture,Furnishings,6.96,4,2.2272,11-11-17 0:00,16-11-17 0:00,West,"Eldon Regeneration Recycled Desk Accessories, Smoke",0
Orders_West.csv,3479,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-AR-10003056,Office Supplies,Art,8.56,2,2.4824,08-12-17 0:00,14-12-17 0:00,West,Newell 341,0
Orders_West.csv,3480,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-PA-10003363,Office Supplies,Paper,45.36,7,21.7728,08-12-17 0:00,14-12-17 0:00,West,Xerox 204,0
Orders_West.csv,3481,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,FUR-TA-10003954,Furniture,Tables,1421.664,6,-195.4788,08-12-17 0:00,14-12-17 0:00,West,Hon 94000 Series Round Tables,0.2
Orders_West.csv,3479,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-AR-10003056,Office Supplies,Art,8.56,2,2.4824,08-12-17 0:00,14-12-17 0:00,West,Newell 341,0
Orders_West.csv,3480,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-PA-10003363,Office Supplies,Paper,45.36,7,21.7728,08-12-17 0:00,14-12-17 0:00,West,Xerox 204,0
Orders_West.csv,3481,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,FUR-TA-10003954,Furniture,Tables,1421.664,6,-195.4788,08-12-17 0:00,14-12-17 0:00,West,Hon 94000 Series Round Tables,0.2
Orders_West.csv,3479,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-AR-10003056,Office Supplies,Art,8.56,2,2.4824,08-12-17 0:00,14-12-17 0:00,West,Newell 341,0
Orders_West.csv,3480,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,OFF-PA-10003363,Office Supplies,Paper,45.36,7,21.7728,08-12-17 0:00,14-12-17 0:00,West,Xerox 204,0
Orders_West.csv,3481,CA-2017-131289,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,FUR-TA-10003954,Furniture,Tables,1421.664,6,-195.4788,08-12-17 0:00,14-12-17 0:00,West,Hon 94000 Series Round Tables,0.2
Orders_West.csv,7158,CA-2017-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0.8792,28-03-17 0:00,31-03-17 0:00,West,Rogers Deluxe File Chest,0
Orders_West.csv,7159,CA-2017-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,OFF-PA-10001243,Office Supplies,Paper,5.98,1,2.9302,28-03-17 0:00,31-03-17 0:00,West,Xerox 1983,0
Orders_West.csv,7158,CA-2017-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0.8792,28-03-17 0:00,31-03-17 0:00,West,Rogers Deluxe File Chest,0
Orders_West.csv,7159,CA-2017-131380,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,OFF-PA-10001243,Office Supplies,Paper,5.98,1,2.9302,28-03-17 0:00,31-03-17 0:00,West,Xerox 1983,0
Orders_West.csv,3945,CA-2017-133144,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,OFF-PA-10004971,Office Supplies,Paper,17.34,3,8.4966,16-05-17 0:00,21-05-17 0:00,West,Xerox 196,0
Orders_West.csv,5022,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10001465,Technology,Accessories,72.64,2,21.792,18-12-17 0:00,24-12-17 0:00,West,SanDisk Cruzer 64 GB USB Flash Drive,0
Orders_West.csv,5023,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10003832,Technology,Accessories,772.47,3,146.7693,18-12-17 0:00,24-12-17 0:00,West,Logitech P710e Mobile Speakerphone,0
Orders_West.csv,5024,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,FUR-FU-10003731,Furniture,Furnishings,39.92,4,11.1776,18-12-17 0:00,24-12-17 0:00,West,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",0
Orders_West.csv,5022,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10001465,Technology,Accessories,72.64,2,21.792,18-12-17 0:00,24-12-17 0:00,West,SanDisk Cruzer 64 GB USB Flash Drive,0
Orders_West.csv,5023,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10003832,Technology,Accessories,772.47,3,146.7693,18-12-17 0:00,24-12-17 0:00,West,Logitech P710e Mobile Speakerphone,0
Orders_West.csv,5024,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,FUR-FU-10003731,Furniture,Furnishings,39.92,4,11.1776,18-12-17 0:00,24-12-17 0:00,West,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",0
Orders_West.csv,5022,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10001465,Technology,Accessories,72.64,2,21.792,18-12-17 0:00,24-12-17 0:00,West,SanDisk Cruzer 64 GB USB Flash Drive,0
Orders_West.csv,5023,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,TEC-AC-10003832,Technology,Accessories,772.47,3,146.7693,18-12-17 0:00,24-12-17 0:00,West,Logitech P710e Mobile Speakerphone,0
Orders_West.csv,5024,CA-2017-133795,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,FUR-FU-10003731,Furniture,Furnishings,39.92,4,11.1776,18-12-17 0:00,24-12-17 0:00,West,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",0
Orders_West.csv,6116,CA-2017-133802,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Redwood City,California,94061,OFF-BI-10003291,Office Supplies,Binders,41.904,6,14.1426,14-03-17 0:00,20-03-17 0:00,West,Wilson Jones Leather-Like Binders with DublLock Round Rings,0.2
Orders_West.csv,5881,CA-2017-133935,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105,FUR-CH-10001215,Furniture,Chairs,801.568,2,50.098,18-09-17 0:00,22-09-17 0:00,West,Global Troy Executive Leather Low-Back Tilter,0.2
